Date,Price High,Price Low,Price Open,Price Close
2/21/2012,1760,1733.599976,1736.099976,1757.099976
2/22/2012,1781.900024,1750,1758.699951,1770
2/23/2012,1786,1773,1774,1784.900024
2/24/2012,1780.699951,1771.300049,1778.5,1775.099976
2/27/2012,1775.599976,1768.099976,1773.599976,1773.599976
2/28/2012,1789.400024,1767.900024,1767.900024,1787
2/29/2012,1790.400024,1669,1789.900024,1709.900024
3/1/2012,1724.599976,1698.599976,1698.599976,1721.099976
3/2/2012,1723,1705.199951,1723,1708.800049
3/5/2012,1709.5,1695.400024,1705.5,1703
3/6/2012,1708.699951,1666,1708.699951,1671.400024
3/7/2012,1684,1673.099976,1676,1683.300049
3/8/2012,1702.400024,1686.400024,1686.400024,1698.099976
3/9/2012,1710.900024,1680.699951,1698.800049,1710.900024
3/12/2012,1708.099976,1694.900024,1708.099976,1699.199951
3/13/2012,1698.400024,1685.099976,1698.400024,1693.699951
3/14/2012,1681,1637.400024,1676.900024,1642.5
3/15/2012,1660.199951,1640,1646.300049,1659.099976
3/16/2012,1661.400024,1641.300049,1660,1655.5
3/19/2012,1668,1652.099976,1661.199951,1666.900024
3/20/2012,1652.300049,1642,1648.099976,1646.699951
3/21/2012,1660,1646.099976,1657.800049,1650
3/22/2012,1649.400024,1633.800049,1648,1642.300049
3/23/2012,1665.099976,1646.300049,1652.5,1662.300049
3/26/2012,1692.900024,1657.800049,1665,1685.5
3/27/2012,1690.800049,1684.400024,1687.800049,1684.800049
3/28/2012,1670.099976,1657.900024,1670.099976,1657.900024
3/29/2012,1664.5,1644.300049,1661.800049,1652.199951
3/30/2012,1670,1659,1660.599976,1669.300049
4/2/2012,1682.800049,1662,1670.400024,1677.5
4/3/2012,1679.5,1638.699951,1677.599976,1670
4/4/2012,1647,1612.300049,1646.5,1612.300049
4/5/2012,1633.199951,1620.400024,1620.800049,1628.5
4/9/2012,1646.400024,1636.5,1645.300049,1642.5
4/10/2012,1661.699951,1636.199951,1649,1659.5
4/11/2012,1659.699951,1654.699951,1654.800049,1659
4/12/2012,1680.099976,1650,1660,1679.5
4/13/2012,1674.800049,1650,1673.300049,1659.099976
4/16/2012,1656.800049,1641.199951,1650.800049,1648.699951
4/17/2012,1652.900024,1637,1652,1650.300049
4/18/2012,1653.300049,1638.099976,1653.199951,1638.800049
4/19/2012,1653.099976,1632,1642.099976,1640.599976
4/20/2012,1645.599976,1640.900024,1641.699951,1642.099976
4/23/2012,1642.400024,1625.099976,1642.400024,1631.900024
4/24/2012,1648.599976,1634.400024,1634.400024,1643
4/25/2012,1643.800049,1626.900024,1641.300049,1641.400024
4/26/2012,1659.599976,1658.300049,1658.300049,1659.599976
4/27/2012,1666.900024,1654,1654.5,1664
4/30/2012,1665.699951,1653,1663,1663.400024
5/1/2012,1670.5,1661.699951,1665,1661.699951
5/2/2012,1659.199951,1648.300049,1659.199951,1653.400024
5/3/2012,1652.199951,1631.300049,1651.199951,1634.199951
5/4/2012,1645.599976,1629.400024,1635.699951,1644.699951
5/7/2012,1640,1632.599976,1637.900024,1638.599976
5/8/2012,1636.699951,1596,1636.699951,1604
5/9/2012,1595.300049,1586.300049,1595.300049,1593.699951
5/10/2012,1595.099976,1592.400024,1594.199951,1595.099976
5/11/2012,1589.599976,1583.599976,1586.099976,1583.599976
5/14/2012,1563.099976,1555.5,1563,1560.599976
5/15/2012,1558.300049,1542.400024,1555.400024,1556.800049
5/16/2012,1541.400024,1528.5,1541.400024,1536.199951
5/17/2012,1579,1546.900024,1546.900024,1574.5
5/18/2012,1591.599976,1568.199951,1573.699951,1591.599976
5/21/2012,1594.099976,1588.400024,1591.900024,1588.400024
5/22/2012,1578.099976,1568.400024,1575.699951,1576.300049
5/23/2012,1548.099976,1534.400024,1538.199951,1548.099976
5/24/2012,1569.400024,1551.5,1559,1557.300049
5/25/2012,1568.800049,1557.300049,1558.199951,1568.800049
5/29/2012,1582.5,1548.599976,1574.699951,1548.599976
5/30/2012,1569,1530.400024,1553.900024,1563.400024
5/31/2012,1572.599976,1551.800049,1562.699951,1562.599976
6/1/2012,1630,1545.5,1560,1620.5
6/4/2012,1627.900024,1609,1623,1612.199951
6/5/2012,1622.699951,1612.900024,1619.300049,1615.199951
6/6/2012,1639.699951,1616.5,1619.699951,1632.800049
6/7/2012,1627.199951,1581.900024,1622.599976,1586.599976
6/8/2012,1593.900024,1566.5,1589.900024,1590.099976
6/11/2012,1608,1583,1608,1595.5
6/12/2012,1612.800049,1588.5,1594.099976,1612.699951
6/13/2012,1622.400024,1608.199951,1608.199951,1618.099976
6/14/2012,1626.400024,1610.099976,1621.199951,1618.400024
6/15/2012,1630,1621.5,1624.300049,1627
6/18/2012,1627.599976,1615,1622.599976,1625.699951
6/19/2012,1630.699951,1622,1629.800049,1622.199951
6/20/2012,1618.300049,1601.300049,1618.300049,1614.800049
6/21/2012,1603.300049,1564.5,1603.199951,1564.5
6/22/2012,1568.400024,1560,1565.5,1566
6/25/2012,1587.5,1571,1574.900024,1587.5
6/26/2012,1583.5,1567.699951,1583.5,1574
6/27/2012,1577.5,1563,1567,1577.5
6/28/2012,1573.699951,1548.400024,1573.699951,1549.699951
6/29/2012,1603.5,1561.900024,1562.599976,1603.5
7/2/2012,1598.300049,1589.699951,1597.099976,1597.199951
7/3/2012,1624,1603.800049,1603.800049,1621.300049
7/5/2012,1619.199951,1598,1618.5,1608.900024
7/6/2012,1593.800049,1578.400024,1592.300049,1578.400024
7/9/2012,1588.599976,1580.900024,1582.099976,1588.599976
7/10/2012,1599.800049,1567.599976,1599.199951,1579.300049
7/11/2012,1579.5,1575.199951,1577.400024,1575.199951
7/12/2012,1574.699951,1557.199951,1569.300049,1564.900024
7/13/2012,1594.099976,1567.800049,1567.800049,1591.599976
7/16/2012,1591.199951,1585.800049,1586.199951,1591.199951
7/17/2012,1596,1576.300049,1596,1589.099976
7/18/2012,1583.699951,1569.900024,1581.199951,1570.400024
7/19/2012,1586.900024,1578.400024,1580,1580.099976
7/20/2012,1584.400024,1576.099976,1583.900024,1582.5
7/23/2012,1577.099976,1569.800049,1571.699951,1577.099976
7/24/2012,1581.900024,1574,1574,1576
7/25/2012,1608,1583.300049,1583.699951,1608
7/26/2012,1615,1614.099976,1614.900024,1615
7/27/2012,1617.900024,1613.400024,1613.400024,1617.900024
7/30/2012,1625.800049,1613.099976,1622.900024,1619.699951
7/31/2012,1627.5,1610,1621.099976,1610.5
8/1/2012,1617.199951,1592,1613.400024,1603.699951
8/2/2012,1615,1583.099976,1600,1587.400024
8/3/2012,1606,1585.099976,1589.300049,1606
8/6/2012,1614.099976,1603.199951,1604.699951,1612.900024
8/7/2012,1615.699951,1609.300049,1610.800049,1609.699951
8/8/2012,1614.800049,1603,1610.199951,1612.900024
8/9/2012,1617.199951,1610.099976,1612.800049,1617.099976
8/10/2012,1624.099976,1605,1615.800049,1619.699951
8/13/2012,1623.699951,1607.300049,1622,1609.599976
8/14/2012,1615.599976,1591.199951,1612.800049,1599.400024
8/15/2012,1604.599976,1592,1593.800049,1603.699951
8/16/2012,1616.099976,1600.199951,1600.199951,1616.099976
8/17/2012,1617.800049,1611.400024,1617.800049,1616.300049
8/20/2012,1621.400024,1611.599976,1614,1620.099976
8/21/2012,1639.900024,1620,1620,1639.900024
8/22/2012,1653.099976,1635,1638.400024,1637.400024
8/23/2012,1672.699951,1658,1659.900024,1669.599976
8/24/2012,1669.800049,1662.199951,1665.800049,1669.800049
8/27/2012,1674.900024,1663.900024,1674.900024,1672.400024
8/28/2012,1671,1659.199951,1659.900024,1666.5
8/29/2012,1667.300049,1659.800049,1667.199951,1659.800049
8/30/2012,1662,1650.699951,1655.400024,1653.5
8/31/2012,1690,1646.199951,1658.599976,1684.599976
9/4/2012,1698,1687.699951,1689.099976,1692.900024
9/5/2012,1693.300049,1690.400024,1690.400024,1690.800049
9/6/2012,1712.400024,1696.400024,1696.400024,1702.599976
9/7/2012,1738.199951,1696.699951,1696.699951,1737.5
9/10/2012,1733.5,1727.199951,1733.099976,1728.699951
9/11/2012,1736,1731.800049,1736,1731.800049
9/12/2012,1742.300049,1730.5,1742.199951,1730.599976
9/13/2012,1769.099976,1728.699951,1728.699951,1769.099976
9/14/2012,1774.5,1766,1771,1769.800049
9/17/2012,1774.800049,1753.800049,1774.800049,1767.699951
9/18/2012,1768.400024,1766.300049,1766.300049,1768.400024
9/19/2012,1778.5,1768,1776,1769
9/20/2012,1771.300049,1760.599976,1769.099976,1767.699951
9/21/2012,1785.300049,1772.300049,1785.300049,1775.5
9/24/2012,1762.099976,1762.099976,1762.099976,1762.099976
9/25/2012,1772.699951,1763.800049,1772.599976,1763.800049
9/26/2012,1764.199951,1743,1762.800049,1750.599976
9/27/2012,1780.199951,1750.699951,1752.599976,1777.599976
9/28/2012,1782.199951,1767.5,1776.800049,1771.099976
10/1/2012,1791,1763.300049,1766,1780.5
10/2/2012,1779.300049,1772.699951,1777.900024,1772.699951
10/3/2012,1779.900024,1771.900024,1772.199951,1777.300049
10/4/2012,1794.800049,1783.5,1783.5,1794.099976
10/5/2012,1792.199951,1776.599976,1792.199951,1778.599976
10/8/2012,1778,1766.800049,1778,1773.5
10/9/2012,1776.699951,1762.300049,1776.699951,1763
10/10/2012,1764.199951,1758.099976,1762.400024,1763.199951
10/11/2012,1771,1761.599976,1761.599976,1768.800049
10/12/2012,1769.5,1753.599976,1769.5,1758
10/15/2012,1750,1729.900024,1750,1736
10/16/2012,1744.699951,1736.599976,1736.699951,1744.699951
10/17/2012,1751.5,1746,1749.400024,1751.5
10/18/2012,1749.099976,1740.5,1749.099976,1743.300049
10/19/2012,1741.099976,1721,1741.099976,1722.800049
10/22/2012,1728.300049,1715,1715,1725.099976
10/23/2012,1726.599976,1708.300049,1726.599976,1708.300049
10/24/2012,1708.5,1698.599976,1708.400024,1700.5
10/25/2012,1716.699951,1711.699951,1711.699951,1712
10/26/2012,1716.199951,1706.099976,1706.099976,1710.900024
10/31/2012,1724.5,1714.400024,1714.400024,1717.5
11/1/2012,1725.099976,1714.099976,1722.300049,1714.099976
11/2/2012,1711.300049,1674.099976,1711.300049,1674.099976
11/5/2012,1683.099976,1674.300049,1682.800049,1682.199951
11/6/2012,1718,1690.099976,1690.099976,1714.099976
11/7/2012,1726.5,1703.699951,1707.699951,1713.199951
11/8/2012,1725.400024,1714.199951,1715.900024,1725.400024
11/9/2012,1734.099976,1727.599976,1733.699951,1730.300049
11/12/2012,1733.400024,1730.300049,1733.199951,1730.300049
11/13/2012,1728.199951,1718.5,1721.599976,1724.199951
11/14/2012,1729.5,1722,1722,1729.5
11/15/2012,1724.900024,1706.300049,1724.900024,1713.300049
11/16/2012,1714.300049,1706.900024,1710,1714.300049
11/19/2012,1734,1721.800049,1721.800049,1734
11/20/2012,1731.099976,1722.5,1730.599976,1723.199951
11/21/2012,1727.900024,1725.800049,1725.800049,1727.900024
11/23/2012,1751.300049,1735,1735,1751.300049
11/26/2012,1750.5,1749.400024,1750.300049,1749.5
11/27/2012,1746.400024,1742.199951,1746.400024,1742.199951
11/28/2012,1739.800049,1716.5,1739.800049,1716.5
11/29/2012,1729,1717.699951,1719.599976,1727.199951
11/30/2012,1731.199951,1708.400024,1725.199951,1710.900024
12/3/2012,1721.900024,1714.5,1714.900024,1719.599976
12/4/2012,1716.800049,1691.599976,1716.300049,1694.400024
12/5/2012,1706,1685,1697.099976,1692.400024
12/6/2012,1702.099976,1686.400024,1694.300049,1700.300049
12/7/2012,1704.5,1684,1701.199951,1704
12/10/2012,1717,1704.199951,1704.199951,1713
12/11/2012,1714.099976,1705.900024,1710,1708.199951
12/12/2012,1722.300049,1708,1710.099976,1716.599976
12/13/2012,1707.199951,1689.900024,1707.199951,1695.599976
12/14/2012,1699.199951,1694.400024,1698.300049,1695.800049
12/17/2012,1698.5,1689.5,1690.5,1697
12/18/2012,1702.800049,1661,1701.400024,1669.5
12/19/2012,1676,1664.599976,1675.300049,1666.5
12/20/2012,1671,1637.599976,1667.900024,1644.900024
12/21/2012,1659.099976,1635.800049,1648,1659.099976
12/24/2012,1663.800049,1654.900024,1657.699951,1658.599976
12/26/2012,1666.699951,1654.5,1654.5,1659.800049
12/27/2012,1662.599976,1656.199951,1656.199951,1662.599976
12/28/2012,1664,1653.699951,1664,1654.900024
12/31/2012,1677.099976,1655.400024,1655.400024,1674.800049
1/2/2013,1693.800049,1670,1672.800049,1687.900024
1/3/2013,1686.800049,1662,1686.099976,1673.699951
1/4/2013,1658.300049,1625.699951,1647,1648.099976
1/7/2013,1659.900024,1643.800049,1656.5,1645.5
1/8/2013,1661.5,1647.699951,1647.699951,1661.5
1/9/2013,1662.099976,1651.900024,1658.599976,1654.800049
1/10/2013,1677.300049,1672.5,1672.5,1677.300049
1/11/2013,1673.099976,1654.199951,1673.099976,1660
1/14/2013,1673.800049,1664.099976,1665.400024,1668.900024
1/15/2013,1684.300049,1671.599976,1671.599976,1683.400024
1/16/2013,1682.699951,1674.400024,1674.400024,1682.699951
1/17/2013,1694.599976,1671,1676.400024,1690.400024
1/18/2013,1692,1686.599976,1687.400024,1686.599976
1/22/2013,1694.699951,1687.800049,1690.300049,1692.800049
1/23/2013,1693.699951,1685.199951,1691.300049,1686.300049
1/24/2013,1681.699951,1668,1680.800049,1669.5
1/25/2013,1663,1656.400024,1663,1656.400024
1/28/2013,1655.5,1651.599976,1651.599976,1652.400024
1/29/2013,1661.5,1660.699951,1661.199951,1660.699951
1/30/2013,1683,1661.800049,1662.400024,1679.900024
1/31/2013,1680,1657.400024,1675.400024,1660.599976
2/1/2013,1681.199951,1659.900024,1663.900024,1669.400024
2/4/2013,1676.5,1661.599976,1668,1675.300049
2/5/2013,1683.400024,1666.5,1674.199951,1672.400024
2/6/2013,1678.5,1668,1672.199951,1677.699951
2/7/2013,1682.099976,1663.099976,1677,1670.400024
2/8/2013,1672.5,1664.800049,1671.5,1666
2/11/2013,1668,1643.699951,1666.5,1648.199951
2/12/2013,1650.400024,1642.400024,1643.800049,1648.699951
2/13/2013,1652.300049,1640.199951,1652.199951,1644.199951
2/14/2013,1646.900024,1632.699951,1641.099976,1634.699951
2/15/2013,1633.900024,1599.5,1633.199951,1608.800049
2/19/2013,1617,1599.699951,1610,1603.599976
2/20/2013,1606.900024,1561.800049,1604.699951,1577.599976
2/21/2013,1581.199951,1555.199951,1568.5,1578.199951
2/22/2013,1585.400024,1572.400024,1580,1572.400024
2/25/2013,1596,1577.699951,1579.400024,1586.199951
2/26/2013,1615.199951,1589,1593.300049,1615.199951
2/27/2013,1612.800049,1591.800049,1612.800049,1595.199951
2/28/2013,1601.599976,1575.099976,1596,1577.699951
3/1/2013,1585.599976,1566,1579.599976,1571.900024
3/4/2013,1580.800049,1569.699951,1580.800049,1572.099976
3/5/2013,1585.5,1571.400024,1577.599976,1574.599976
3/6/2013,1582.599976,1566.800049,1577.599976,1574.599976
3/7/2013,1583.5,1573.900024,1580,1574.800049
3/8/2013,1581.199951,1561.800049,1578.599976,1576.599976
3/11/2013,1579.699951,1576,1576,1577.800049
3/12/2013,1595.599976,1579.800049,1579.800049,1591.5
3/13/2013,1596,1585,1592.300049,1588.300049
3/14/2013,1590.599976,1575.699951,1585.699951,1590.599976
3/15/2013,1594.400024,1590.199951,1590.5,1592.5
3/18/2013,1607.699951,1601.599976,1605.900024,1604.599976
3/19/2013,1613.099976,1611.300049,1613.099976,1611.300049
3/20/2013,1612.5,1606.199951,1610,1607.5
3/21/2013,1613.800049,1611.900024,1612.800049,1613.800049
3/22/2013,1611,1604.099976,1611,1606.199951
3/25/2013,1607.800049,1596.099976,1607.099976,1604.599976
3/26/2013,1595.800049,1595.800049,1595.800049,1595.800049
3/27/2013,1608.099976,1590.300049,1598.5,1606.199951
3/28/2013,1606.599976,1593.599976,1604.699951,1594.800049
4/1/2013,1600.5,1594.800049,1596.800049,1600
4/2/2013,1602.599976,1574.099976,1599.199951,1575.099976
4/3/2013,1576.400024,1549.199951,1575.699951,1552.800049
4/4/2013,1557.300049,1539.099976,1557.300049,1551.800049
4/5/2013,1580.599976,1550.099976,1553.199951,1575.400024
4/8/2013,1577.800049,1567.800049,1575.800049,1572
4/9/2013,1589.300049,1570,1571.599976,1586.199951
4/10/2013,1586,1557,1584.400024,1558.300049
4/11/2013,1566.699951,1554.800049,1557.099976,1564.300049
4/12/2013,1560.800049,1480.199951,1560.800049,1501
4/15/2013,1487.400024,1338,1478.199951,1360.599976
4/16/2013,1401,1323,1358,1386.800049
4/17/2013,1394.199951,1370.199951,1373.199951,1382.199951
4/18/2013,1396.400024,1347.5,1347.5,1392
4/19/2013,1420.300049,1395.099976,1419.300049,1395.300049
4/22/2013,1434.900024,1406.800049,1406.800049,1421
4/23/2013,1429.5,1405.800049,1429.5,1408.599976
4/24/2013,1430.099976,1420.400024,1423.199951,1423.400024
4/25/2013,1461.800049,1433,1433,1461.800049
4/26/2013,1476.199951,1451.400024,1467.400024,1453.599976
4/29/2013,1475.5,1462.300049,1462.699951,1467.400024
4/30/2013,1476.599976,1461,1471.099976,1472.199951
5/1/2013,1477.099976,1440,1475.800049,1446.300049
5/2/2013,1471.199951,1453.5,1459,1467.699951
5/3/2013,1487.099976,1461.400024,1465.5,1464.300049
5/6/2013,1477.199951,1466.800049,1468.099976,1468.099976
5/7/2013,1466.199951,1441.199951,1462,1449
5/8/2013,1474.699951,1450.699951,1455.5,1473.900024
5/9/2013,1473.400024,1453,1471.199951,1468.800049
5/10/2013,1459.300049,1423,1455.599976,1436.800049
5/13/2013,1440.599976,1427.800049,1440,1434.5
5/14/2013,1444.400024,1422,1430.099976,1424.699951
5/15/2013,1425.699951,1390.099976,1425.699951,1396.5
5/16/2013,1395.099976,1370.599976,1390.400024,1387.099976
5/17/2013,1391.099976,1359.099976,1386.699951,1364.900024
5/20/2013,1387.5,1342.900024,1342.900024,1384.300049
5/21/2013,1392.300049,1358.5,1386.5,1377.800049
5/22/2013,1395.699951,1364.5,1387.199951,1367.599976
5/23/2013,1394.800049,1377.800049,1380.599976,1392
5/24/2013,1386.800049,1386.800049,1386.800049,1386.800049
5/28/2013,1390.400024,1379.099976,1380.800049,1379.099976
5/29/2013,1391.300049,1391.300049,1391.300049,1391.300049
5/30/2013,1417.5,1388.300049,1392.099976,1411.5
5/31/2013,1421.099976,1384.199951,1412.400024,1392.599976
6/3/2013,1416.300049,1388.300049,1389.099976,1411.699951
6/4/2013,1413.699951,1389,1410.900024,1397.099976
6/5/2013,1410,1395.599976,1397.5,1398.400024
6/6/2013,1422.699951,1391.599976,1401.699951,1415.699951
6/7/2013,1416.099976,1377.900024,1411.5,1383
6/10/2013,1386.900024,1375.599976,1378.800049,1386.199951
6/11/2013,1384.400024,1366,1384.199951,1377
6/12/2013,1393.5,1373.699951,1375,1391.800049
6/13/2013,1390.900024,1373.400024,1386.800049,1377.599976
6/14/2013,1389.599976,1377.800049,1383.900024,1387.300049
6/17/2013,1390.5,1380,1390.300049,1382.800049
6/18/2013,1383.5,1363,1383.099976,1366.599976
6/19/2013,1373.599976,1348.099976,1368.099976,1373.599976
6/20/2013,1348.099976,1275.400024,1348.099976,1285.900024
6/21/2013,1300,1268.900024,1280.400024,1291.599976
6/24/2013,1297.300049,1275.699951,1297.300049,1276.800049
6/25/2013,1286,1273.199951,1281.300049,1274.800049
6/26/2013,1273.900024,1228.800049,1273.900024,1229.599976
6/27/2013,1241.400024,1198.300049,1224.699951,1211.400024
6/28/2013,1232.300049,1183.199951,1200.900024,1223.800049
7/1/2013,1261,1234.199951,1234.699951,1255.900024
7/2/2013,1266.300049,1241.199951,1254.099976,1243.599976
7/3/2013,1258.199951,1240.300049,1243.800049,1252.099976
7/5/2013,1254.099976,1208.900024,1252.699951,1212.900024
7/8/2013,1235.199951,1215.400024,1218.800049,1234.900024
7/9/2013,1254.5,1234.400024,1234.699951,1245.900024
7/10/2013,1263.900024,1244.599976,1244.599976,1247.400024
7/11/2013,1285,1278.900024,1284.599976,1280.099976
7/12/2013,1282.300049,1274.300049,1282.300049,1277.800049
7/15/2013,1292.400024,1281.599976,1292.099976,1283.800049
7/16/2013,1291.400024,1279.400024,1279.400024,1290.800049
7/17/2013,1294.400024,1272.900024,1286.199951,1277.900024
7/18/2013,1286.400024,1275.199951,1275.300049,1284.599976
7/19/2013,1293.300049,1290,1291.699951,1293.300049
7/22/2013,1336.400024,1317,1317,1336.400024
7/23/2013,1342.300049,1327.900024,1334.800049,1335.099976
7/24/2013,1343.5,1318.599976,1342.199951,1319.699951
7/25/2013,1336.800049,1318.5,1318.5,1329
7/26/2013,1326.5,1321.699951,1326.5,1321.699951
7/29/2013,1328.400024,1328.400024,1328.400024,1328.400024
7/30/2013,1329.599976,1316.199951,1327.199951,1324
7/31/2013,1338.400024,1304.900024,1325.5,1312.400024
8/1/2013,1328.5,1306.900024,1323,1311
8/2/2013,1317,1283,1306.699951,1310.599976
8/5/2013,1318.300049,1297.5,1311.199951,1302.599976
8/6/2013,1305.900024,1279.300049,1303,1283.199951
8/7/2013,1288.400024,1274,1282.5,1286.099976
8/8/2013,1312.800049,1283.699951,1283.900024,1310.699951
8/9/2013,1315.800049,1306.699951,1315.099976,1312.900024
8/12/2013,1342.400024,1317.199951,1317.199951,1334.699951
8/13/2013,1339.099976,1320.199951,1331.900024,1321.199951
8/14/2013,1336.300049,1317.699951,1317.699951,1334
8/15/2013,1369.599976,1319.900024,1340.099976,1361.599976
8/16/2013,1378.900024,1361,1366.800049,1371.699951
8/19/2013,1384.400024,1363.900024,1379,1366.199951
8/20/2013,1377,1355,1355,1373.099976
8/21/2013,1377.300049,1360.900024,1372.5,1370.599976
8/22/2013,1380.400024,1362,1362,1371.199951
8/23/2013,1398.199951,1373.900024,1376.800049,1395.699951
8/26/2013,1402.800049,1391.300049,1398.599976,1393
8/27/2013,1421.099976,1398.699951,1403.800049,1420.599976
8/28/2013,1428,1417.300049,1417.300049,1419
8/29/2013,1417.400024,1404.5,1417.400024,1412.900024
8/30/2013,1409.800049,1392.300049,1407.199951,1396.099976
9/3/2013,1414.400024,1382.300049,1393,1412
9/4/2013,1413,1387.099976,1413,1389.900024
9/5/2013,1397.5,1367.099976,1393.5,1373.099976
9/6/2013,1390.099976,1368.900024,1371,1386.699951
9/9/2013,1389.800049,1386.5,1389.800049,1386.800049
9/10/2013,1377.5,1357.599976,1377.5,1364.099976
9/11/2013,1365.800049,1356.699951,1365.800049,1363.900024
9/12/2013,1360,1322.400024,1360,1330.400024
9/13/2013,1323,1305.300049,1322.900024,1308.400024
9/16/2013,1329.599976,1310.800049,1328.400024,1317.900024
9/17/2013,1313.099976,1309.5,1313,1309.5
9/18/2013,1347.699951,1292.099976,1292.099976,1307.800049
9/19/2013,1373,1362.900024,1362.900024,1369.400024
9/20/2013,1347.5,1330.699951,1347.5,1332.5
9/23/2013,1327.800049,1317.599976,1327.099976,1326.900024
9/24/2013,1324.900024,1309.400024,1321.199951,1316
9/25/2013,1335.900024,1322.699951,1322.699951,1335.900024
9/26/2013,1338.300049,1323.599976,1335.199951,1323.599976
9/27/2013,1343.800049,1319.699951,1321.5,1338.400024
9/30/2013,1350.900024,1322,1345.800049,1326.5
10/1/2013,1334,1284.5,1328,1286
10/2/2013,1321,1280,1288.5,1320.599976
10/3/2013,1319.5,1302.5,1312,1317.400024
10/4/2013,1318.099976,1305.699951,1316.199951,1309.699951
10/7/2013,1325.400024,1311.800049,1313.800049,1324.800049
10/8/2013,1330,1321.199951,1326.5,1324.199951
10/9/2013,1319,1295.300049,1317.599976,1306.900024
10/10/2013,1310.800049,1285,1303.400024,1296.599976
10/11/2013,1291.599976,1263.800049,1286.900024,1268
10/14/2013,1285.800049,1273.900024,1275.800049,1276.400024
10/15/2013,1283.599976,1254.099976,1270.5,1273
10/16/2013,1284,1269.199951,1282.800049,1282
10/17/2013,1322.699951,1307,1307,1322.699951
10/18/2013,1326,1312.599976,1318.800049,1314.400024
10/21/2013,1317.699951,1315.699951,1316.800049,1315.699951
10/22/2013,1342.599976,1313.900024,1313.900024,1342.5
10/23/2013,1333.900024,1331.900024,1331.900024,1333.900024
10/24/2013,1350.199951,1334.5,1334.5,1350.199951
10/25/2013,1353,1346.199951,1346.199951,1352.400024
10/28/2013,1359.199951,1349,1351.400024,1352
10/29/2013,1359.699951,1345.199951,1359.599976,1345.199951
10/30/2013,1355.800049,1335.599976,1340.800049,1349
10/31/2013,1334,1321.699951,1334,1323.599976
11/1/2013,1325.699951,1308,1325.699951,1313.099976
11/4/2013,1320.5,1312.099976,1314.599976,1314.599976
11/5/2013,1317.5,1306.900024,1313.300049,1308
11/6/2013,1318.599976,1312.5,1313.5,1317.699951
11/7/2013,1323.599976,1298,1323.599976,1308.400024
11/8/2013,1308.099976,1281.300049,1308,1284.5
11/11/2013,1281.800049,1281,1281.599976,1281
11/12/2013,1282.300049,1271.099976,1282.300049,1271.099976
11/13/2013,1280.5,1268.300049,1274,1268.300049
11/14/2013,1293.300049,1278.099976,1280.199951,1286.199951
11/15/2013,1288.5,1281.5,1287.699951,1287.300049
11/18/2013,1284.800049,1272.199951,1284.699951,1272.199951
11/19/2013,1275.199951,1271,1274.199951,1273.400024
11/20/2013,1269,1241.900024,1269,1257.900024
11/21/2013,1247.099976,1236.5,1245.699951,1243.5
11/22/2013,1247,1241.400024,1243.199951,1244
11/25/2013,1241.099976,1229,1231.099976,1241.099976
11/26/2013,1243,1241.400024,1243,1241.400024
11/27/2013,1254.800049,1235.5,1241.599976,1237.800049
11/29/2013,1254.5,1233.699951,1237.800049,1250.599976
12/2/2013,1251.5,1217.800049,1251.400024,1222.300049
12/3/2013,1225.699951,1215.599976,1219.199951,1221.699951
12/4/2013,1250.400024,1212.900024,1225.099976,1248.199951
12/5/2013,1241.5,1218.599976,1240,1233.199951
12/6/2013,1242,1213,1228.699951,1230.300049
12/9/2013,1243.199951,1229,1230.199951,1235.300049
12/10/2013,1267,1239,1239,1262.400024
12/11/2013,1261.900024,1252.099976,1261.900024,1258.5
12/12/2013,1255.400024,1225.900024,1253.5,1226
12/13/2013,1239,1222.199951,1226.699951,1235.699951
12/16/2013,1250.599976,1228.900024,1238.400024,1245.5
12/17/2013,1240.400024,1231.199951,1237,1231.199951
12/18/2013,1245.099976,1217,1231.5,1236.099976
12/19/2013,1226.599976,1188.699951,1226.599976,1195
12/20/2013,1207.800049,1190.900024,1190.900024,1205.099976
12/23/2013,1205.199951,1195.900024,1205.199951,1198.400024
12/24/2013,1205.599976,1197.699951,1199.800049,1205.099976
12/26/2013,1215.900024,1207.099976,1207.099976,1214.099976
12/27/2013,1218.5,1212.900024,1213.400024,1216.099976
12/30/2013,1215,1194.400024,1215,1203.099976
12/31/2013,1212.400024,1182,1196.400024,1201.900024
1/2/2014,1227.300049,1204.300049,1204.300049,1225
1/3/2014,1239,1221.699951,1221.699951,1238.400024
1/6/2014,1247,1221.900024,1232.800049,1237.800049
1/7/2014,1242.400024,1226.300049,1239.300049,1229.400024
1/8/2014,1227.5,1218.599976,1227.5,1225.300049
1/9/2014,1229.300049,1225.800049,1225.800049,1229.300049
1/10/2014,1246.800049,1234,1235,1246.699951
1/13/2014,1252.699951,1245.5,1250.599976,1250.900024
1/14/2014,1251.300049,1242,1251,1245.199951
1/15/2014,1243.199951,1238.099976,1243.099976,1238.099976
1/16/2014,1242.800049,1239,1239.300049,1240
1/17/2014,1254.300049,1239.699951,1239.699951,1251.699951
1/21/2014,1257.5,1240,1256.400024,1242.300049
1/22/2014,1242,1239,1241.699951,1239
1/23/2014,1264.199951,1235.199951,1235.199951,1262.599976
1/24/2014,1269.400024,1258.300049,1258.300049,1264.5
1/27/2014,1264.400024,1254.400024,1259.800049,1263.599976
1/28/2014,1258.400024,1251,1257.900024,1251
